species,rep,obs,time,elapsed,date,hhmmss,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,blfa_1,blfa_2,blfa_3,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,ID,P1_dur,P2_dur,P3_dur,P1_Qmax,P1_Fmax,P2_dQdt,P3_?F,Qin,Qabs,alpha,convert,TIME,CO2_s,CO2_r,H2O_s,H2O_r,Flow,Pa,?Pcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,?CO2,CO2_s_d,CO2_r_d,?H2O,CO2_a,CO2_b,H2O_a,H2O_b,e_s,e_r,Td_s,Td_r,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,count,co2_adj,h2o_adj,co2_at,h2o_at,co2_cv,h2o_cv,CO2_s:MN,CO2_s:SLP,CO2_s:SD,CO2_s:OK,VPDleaf:MN,VPDleaf:SLP,VPDleaf:SD,VPDleaf:OK,Stable,Total,State,Vflow,VPchamber,abs_c_a,abs_c_b,abs_h_a,abs_h_b,Wc_s,Wc_r,Wco_s,Wco_r,Ww_s,Ww_r,Wwo_s,Wwo_r,Flow_s_v,Flow_r_v,Tleaf_mv,Tleaf2_mv,Tleaf_j,Tleaf2_j,Console_RH,Console_T,Console_H2O,Fan_%,Flow_%,Pump,Tchp_pwm,Txchg_pwm,diag_20v,diag_5_4v,diag_12v,diag_5va,diag_3_3vf,AccCO2_soda,AccH2O_hum,AccH2O_des,CO2_hrs,ADC_CH1,ADC_CH2,ADC_CH3,ADC_CH4,ADC_CH5,ADC_CH6,ADC_CH7,ADC_CH8,DAC_1,DAC_2,DAC_3,DAC_4,GPIO,GPIO_dir,excit_5v,power_12v,power_5v,ch1_pullup,AuxPower,MatchValveR,MatchValveS,MatchCO2,MatchH2O,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
ME034,plant_3,24,1572454894,3296.5,20191030 12:01:33,12:01:33,1572454894,0.004237477,6.399702609,48.247,10.42401606,1.036984641,4.799627867,0.286900835,3.438560282,0.274234553,0.172488008,241.6422117,25.59327246,25.033,3.185938763,52.05156905,1.686410586,3.239884247,1.499528178,-186.8727493,52.27706466,3.221478008,110.268005,-0.041137856,0.046180847,3.452172507,0,0,1,0,52755.20833,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10428-20191030-12_05_56,212.9837308,228.191,0.066642721,0.5,1261.0848,6.399702609,42.02106148,0.461854324,0.005560248,1.47163257,DARK-10429-20191030-12_05_59,122.8,105.391,0.144293813,0.761128805,0.09730578,0.682413366,10428,300,300,300,7121.79,226.936,-0.00481983,1.83652,1499.85,1261.0848,0.840807281,0.191614562,1572454894,48.247,50.0499,16.9522,15.815,500.009,99.2804,0.199938,25.315,25.033,999.9,0,0,9992.5,0,4.37743,-1.69895,49.1845,50.8542,1.13117,47.991,50.0499,16.8062,15.815,1.68243,1.57012,14.7352,13.6687,1499.85,0.973001,0.0269993,0,212.996,4.99951,3881.43,13590.4,41.5,43,42.5,42.937,43.875,1454.49,40.36,0,86.39999986,212.9837308,1.719008559,10.80376068,3880.828077,15,1572454914,12:01:54,25,0.256,0.146,50,16,0.3,0.13,48.40019524,-0.462623377,0.023965381,1,1.50656881,-0.031837747,0.003387164,1,2,2,2/2,2.96458,2.79151,0.0136335,0.014671,0.0886228,0.0871014,22913.9,29742.2,23536.2,27849.6,31294.6,33711.8,37605.9,40288.9,2.00423,2.0558,0.0957772,0,23.4596,999.9,54.914,27.281,20.1254,61.9001,32.0833,1,-0.0736941,1.39147,20.1815,5.26356,12.0159,4.99905,3.288,9999,9999,9999,692.6,1.87836,1.88331,1.88124,1.87832,1.87805,1.8802,1.87913,1.87519,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.256,0.146,2,510.171,520.805,22.545,26.1979,30,26.2227,26.197,5.17355,27.1497,66.8109,22.5348,50,15.8749,100.273,100.48
ME034,plant_3,25,1572454976,3378.5,20191030 12:02:55,12:02:55,1572454976,0.004504593,2.49543006,19.2559,5.330542098,0.53029695,1.915629751,0.305450397,3.432151681,0.291111823,0.183177053,241.6794813,25.58988827,25.024,3.184230103,51.75889354,1.682511839,3.250671961,1.501718264,-198.6525605,64.1883506,3.96381041,111.1790818,-0.041040948,0.04607206,3.44573184,0,0,1,0,52626.13319,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10430-20191030-12_07_18,221.7086923,235.712,0.059408548,0.5,1261.2783,2.49543006,37.4653563,0.47054032,0.002463907,1.39276875,DARK-10431-20191030-12_07_21,124.8,110.912,0.12625602,0.747470601,0.085488031,0.667129782,10430,300,300,300,7121.67,231.342,-0.00481971,1.25354,1500.08,1261.2783,0.840807357,0.191614714,1572454976,19.2559,19.9608,16.9126,15.7037,500.023,99.2825,0.200243,25.3709,25.024,999.9,0,0,9968.75,0,4.37743,-0.792885,19.4978,20.2793,1.21687,18.9119,19.9608,16.7746,15.7037,1.67992,1.5591,14.7121,13.5604,1500.08,0.973001,0.0269993,0,221.433,4.99951,4032.89,13592.6,41.562,43.062,42.562,43,43.937,1454.71,40.37,0,81.5999999,221.7086923,-0.778188034,-5.345982894,4033.658077,15,1572454996,12:03:16,26,0.344,0.138,20,16,0.28,0.09,19.2022619,-0.498685714,0.025799086,1,1.504454585,-0.011597412,0.00193271,1,2,2,2/2,2.96462,2.79161,0.00540231,0.00589285,0.0885023,0.0866537,23105.3,30007.2,23536.3,27849.6,31299.2,33727.6,37606.9,40288.8,2.00417,2.05495,0.0911579,0,23.5265,999.9,54.651,27.332,20.0931,61.5901,32.0152,1,-0.0736535,1.38603,20.1814,5.26476,12.0159,5.00025,3.288,9999,9999,9999,692.6,1.87836,1.88326,1.88121,1.87832,1.87805,1.88019,1.87912,1.87517,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.344,0.138,2,510.115,520.143,22.4639,26.1979,30.0001,26.2205,26.1926,3.84759,27.7205,66.4382,22.4625,20,15.7431,100.274,100.48
ME034,plant_3,26,1572455057,3460,20191030 12:04:17,12:04:17,1572455057,0.004763927,1.153420596,9.65006,3.568838107,0.355065006,0.960087992,0.325753021,3.439168901,0.30953087,0.194846948,241.6374237,25.54505691,25.0077,3.181137568,51.86536109,1.687366539,3.253359282,1.493771028,-210.0891846,69.91904387,4.308835261,105.7761182,-0.041147063,0.046191183,3.452784173,0,0,1,0,52754.40361,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10432-20191030-12_08_40,219.5327308,227.636,0.035597486,0.5,1261.0596,1.153420596,22.44527548,0.438577378,0.001400142,1.477658664,DARK-10433-20191030-12_08_42,127.8,99.836,0.081165804,0.771125598,0.052034658,0.683541193,10432,300,300,300,7121.46,227.636,-0.00481954,1.48097,1499.82,1261.0596,0.840807297,0.191614594,1572455057,9.65006,9.97747,16.9601,15.6817,500.037,99.2902,0.200165,25.3848,25.0077,999.9,0,0,9993.75,0,4.37743,-0.369411,9.77384,10.1364,1.28041,9.26406,9.97747,16.8241,15.6817,1.68417,1.55704,14.7513,13.54,1499.82,0.973001,0.0269993,0,219.189,4.99951,3988.93,13590.2,41.687,43.125,42.625,43.062,44,1454.46,40.36,0,81.29999995,219.5327308,-3.505880358,-58.69811968,3996.568462,15,1572455079,12:04:39,27,0.386,0.136,10,16,0.37,0.16,9.602698571,-0.063746494,0.006266761,1,1.498140941,-0.019763724,0.002283398,1,2,2,2/2,2.96465,2.79175,0.00264898,0.00295002,0.0887023,0.0865724,23171.1,30097.2,23538.1,27850.6,31294.5,33732,37609.8,40290.7,2.00445,2.05477,0.0871718,0,23.5758,999.9,54.395,27.372,20.0392,61.6701,32.0473,1,-0.0742302,1.37553,20.1818,5.26506,12.0159,5.00005,3.288,9999,9999,9999,692.6,1.87836,1.88336,1.88122,1.87834,1.87806,1.8802,1.87913,1.87521,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,0.386,0.136,2,510.263,519.949,22.4293,26.1979,30,26.2161,26.186,3.41572,27.7692,65.6894,22.4264,10,15.7244,100.282,100.484
ME034,plant_3,31,1572455493,3895.5,20191030 12:11:32,12:11:32,1572455493,0.001687272,18.46137632,394.735,116.761737,11.61996845,39.2834876,0.110407389,3.43467254,0.108472974,0.067966585,241.6533684,25.62241198,25.0196,3.18339505,53.34334483,1.673176921,3.136617935,1.510218129,-74.40870776,-45.94069337,-2.826282295,118.477685,-0.041079058,0.046114841,3.448265309,0,0,1,0,52779.83544,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10442-20191030-12_15_55,202.8126154,232.861,0.129040005,0.5,1261.143592,18.46137632,81.36898776,0.447739209,0.015124065,1.422064269,DARK-10443-20191030-12_15_58,128.6,104.261,0.288203495,0.760542103,0.186690072,0.67292336,10442,300,300,300,7120.76,226.698,-0.00481911,1.39305,1499.92,1261.143592,0.840807238,0.191614476,1572455493,394.735,399.957,16.8127,16.3598,499.979,99.3186,0.200033,24.7715,25.0196,999.9,0,0,9974.38,0,4.35611,-5.21295,401.493,406.609,0.449863,393.585,399.957,16.6497,16.3598,1.66951,1.62483,14.6158,14.1964,1499.92,0.973005,0.0269952,0,202.781,4.99951,3707.05,13591.1,41.937,43.5,42.937,43.375,44.25,1454.57,40.36,0,82.19999981,202.8126154,-2.476512826,-34.38495725,3711.119231,15,1572455519,12:11:58,32,1.15,0.163,400,16,0.52,0.24,394.7537143,-0.027896104,0.008350323,1,1.51456032,-0.024031086,0.002520501,1,2,2,2/2,2.96452,2.79144,0.0924589,0.0961922,0.0880535,0.0893294,21089.7,27284.9,23544,27853.4,31329.4,33639.7,37619,40294.5,2.0038,2.0564,0.110611,0,23.2021,999.9,53.486,27.603,19.9693,61.6702,32.1915,1,-0.0750229,1.60128,20.1803,5.26491,12.0159,5.0001,3.288,9999,9999,9999,692.8,1.87836,1.88333,1.8812,1.8783,1.87805,1.88019,1.87912,1.8752,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.15,0.163,2,509.623,520.905,21.7045,26.1881,29.9999,26.1963,26.1641,20.387,24.2569,64.9462,21.704,400,16.3852,100.307,100.494
ME034,plant_3,32,1572455580,3982.9,20191030 12:13:00,12:13:00,1572455580,0.001490932,18.75283116,394.71,78.74621699,7.837060147,39.2827253,0.098058968,3.441928973,0.096533,0.060468249,241.6464376,25.67594661,25.0503,3.189225439,53.83668824,1.68979115,3.138735321,1.499434289,-65.75010031,-49.63764101,-3.047925975,123.2107704,-0.041188827,0.046238067,3.455558064,0,0,1,0,52913.22642,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10444-20191030-12_17_23,203.7756538,235.915,0.136232737,0.5,1261.1097,18.75283116,85.90221308,0.442171969,0.015355582,1.390709822,DARK-10445-20191030-12_17_25,131.6,104.315,0.30809899,0.758755872,0.195962891,0.666717261,10444,300,300,300,7120.54,227.888,-0.00481896,2.07523,1499.88,1261.1097,0.840807065,0.19161413,1572455580,394.71,399.99,16.9789,16.5788,500.017,99.3229,0.200105,24.7828,25.0503,999.9,0,0,10000.6,0,4.37743,-5.30994,401.493,406.733,0.389133,393.53,399.99,16.8049,16.5788,1.68531,1.64666,14.7617,14.4025,1499.88,0.973005,0.0269952,0,203.557,4.99951,3725.74,13590.8,41.937,43.5,43,43.375,44.25,1454.53,40.35,0,86.79999995,203.7756538,-1.54328206,-28.27589747,3729.158846,15,1572455598,12:13:17,33,1.18,0.174,400,17,0.27,0.35,394.7048095,0.050961039,0.008415513,1,1.505483991,-0.029143285,0.003168254,1,2,2,2/2,2.96463,2.79174,0.0924574,0.0962067,0.0886643,0.0902067,21090.6,27285.9,23544.9,27854.8,31309.6,33609.6,37620.7,40297,2.00378,2.05665,0.112869,0,23.1957,999.9,53.412,27.644,19.9886,61.8402,32.1474,1,-0.0747561,2.21105,20.1732,5.26476,12.0159,4.99995,3.288,9999,9999,9999,692.8,1.87836,1.88331,1.88121,1.87834,1.87807,1.88021,1.87914,1.87522,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.18,0.174,2,509.484,520.993,21.2201,26.1696,30.0001,26.1835,26.1548,20.3921,23.2768,64.9462,21.2145,400,16.6173,100.311,100.5
ME034,plant_3,33,1572455659,4061.4,20191030 12:14:18,12:14:18,1572455659,0.001585322,18.85813549,394.678,95.51729726,9.505475093,39.2766756,0.104422216,3.438841102,0.102692133,0.064335637,241.6831453,25.60026264,24.9952,3.17876777,53.70199057,1.679985018,3.128347757,1.498782753,-69.91271866,-49.66726732,-3.050784111,119.0523753,-0.041142104,0.046185616,3.452454733,0,0,1,0,52865.34123,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10446-20191030-12_18_41,205.8116538,236.318,0.129090235,0.5,1261.3029,18.85813549,81.41094391,0.477822256,0.015436718,1.386632875,DARK-10447-20191030-12_18_44,123.4,112.918,0.270163713,0.743720163,0.185550082,0.665898316,10446,300,300,300,7120.45,230.816,-0.00481888,1.71353,1500.11,1261.3029,0.840806941,0.191613882,1572455659,394.678,399.996,16.8816,16.4562,500.102,99.3155,0.200246,24.7273,24.9952,999.9,0,0,9990,0,4.37743,-5.32294,401.453,406.689,0.43145,393.493,399.996,16.7136,16.4562,1.6772,1.63435,14.687,14.2866,1500.11,0.973009,0.026991,0,205.101,4.99951,3761.49,13592.8,42,43.562,43,43.375,44.25,1454.76,40.35,0,78,205.8116538,-3.150735032,-37.41059826,3765.182308,15,1572455676,12:14:36,34,1.185,0.168,400,16,0.29,0.18,394.6815238,0.15225974,0.011778184,1,1.50151965,-0.008813931,0.001456196,1,2,2,2/2,2.96485,2.79179,0.0924463,0.0962026,0.0883056,0.0897154,21092.2,27286.1,23546.3,27854.8,31323.9,33627.5,37622.9,40296.9,2.00423,2.0561,0.113893,0,23.1236,999.9,53.327,27.704,20.0265,61.7801,31.9271,1,-0.0773933,1.72712,20.1789,5.26132,12.0159,4.99975,3.288,9999,9999,9999,692.8,1.87836,1.88328,1.8812,1.87832,1.87805,1.88019,1.87912,1.87515,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.185,0.168,2,509.663,520.465,21.3471,26.1539,29.9999,26.1698,26.1421,20.3911,24.0219,64.9462,21.4305,400,16.5065,100.317,100.499
ME034,plant_3,34,1572455737,4139.9,20191030 12:15:37,12:15:37,1572455737,0.001517958,19.02659407,394.683,80.20728772,7.981280021,39.27418109,0.099999507,3.442396885,0.098413284,0.061648722,241.6799534,25.655059,25.0129,3.182123858,53.72585552,1.684812545,3.135943632,1.497311313,-66.94195264,-45.46869271,-2.790823246,126.4784848,-0.041195909,0.046246017,3.45602832,0,0,1,0,52924.27908,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10448-20191030-12_20_00,207.3798462,237.288,0.126041578,0.5,1261.2861,19.02659407,79.4872449,0.413371093,0.015570485,1.376876655,DARK-10449-20191030-12_20_02,139.2,98.088,0.304911445,0.769098387,0.18084471,0.663927159,10448,300,300,300,7120.4,232.094,-0.00481877,2.11662,1500.09,1261.2861,0.840806952,0.191613904,1572455737,394.683,400.041,16.9314,16.524,499.983,99.3082,0.199965,24.7679,25.0129,999.9,0,0,10003.8,0,4.37743,-5.41183,401.424,406.762,0.403322,393.444,400.041,16.7594,16.524,1.68103,1.64097,14.7223,14.349,1500.09,0.973009,0.026991,0,207.063,4.99951,3787.3,13592.7,42,43.562,43.062,43.437,44.25,1454.74,40.35,0,78,207.3798462,-2.843145301,-50.26290599,3793.124231,15,1572455755,12:15:55,35,1.239,0.172,400,17,0.49,0.25,394.630381,0.043480519,0.012045454,1,1.502261745,-0.015423229,0.001669253,1,2,2,2/2,2.96457,2.79163,0.0924346,0.0962081,0.0884805,0.0899821,21094.1,27287.2,23548.1,27856,31319.9,33619.2,37625.5,40298.7,2.0042,2.05623,0.116363,0,23.1007,999.9,53.144,27.724,19.9815,61.3502,32.1114,1,-0.0792632,1.58763,20.1796,5.26042,12.0159,4.99835,3.28725,9999,9999,9999,692.8,1.87836,1.8833,1.88123,1.87836,1.87805,1.8802,1.87916,1.8752,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.239,0.172,2,509.498,520.4,21.6357,26.1354,29.9999,26.1544,26.1268,20.3909,23.5795,64.5732,21.6175,400,16.5033,100.324,100.504
ME034,plant_3,35,1572455830,4232.9,20191030 12:17:10,12:17:10,1572455830,0.001593973,19.55936962,494.442,182.6723699,18.17596657,49.197157,0.104639502,3.438599108,0.102902157,0.064467539,241.6783574,25.67911619,25.0417,3.18759123,53.57257879,1.684043593,3.143480547,1.503547637,-70.29422506,-43.305178,-2.661889132,125.4170652,-0.041138443,0.046181507,3.452211528,0,0,1,0,52846.16201,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10450-20191030-12_21_33,209.2739231,242.119,0.135656751,0.5,1261.2777,19.55936962,85.55041754,0.458943743,0.015992998,1.329450839,DARK-10451-20191030-12_21_35,131,111.119,0.295584706,0.743376687,0.19296648,0.654109981,10450,300,300,300,7120.3,235.932,-0.00481875,1.90576,1500.08,1261.2777,0.840806957,0.191613914,1572455830,494.442,499.997,16.925,16.4972,499.988,99.3005,0.19986,24.8081,25.0417,999.9,0,0,9990.62,0,4.37743,-5.7644,502.743,508.384,0.429836,492.994,499.997,16.755,16.4972,1.68086,1.63818,14.7208,14.3227,1500.08,0.973009,0.026991,0,209.084,4.99951,3824.76,13592.6,42,43.625,43.062,43.437,44.312,1454.73,40.35,0,92.39999986,209.2739231,-1.967931627,-32.97128208,3828.181923,15,1572455848,12:17:28,36,1.448,0.17,500,17,0.44,0.26,494.2193333,0.464103896,0.028358812,1,1.503163516,-0.011849929,0.001538934,1,2,2,2/2,2.96461,2.79141,0.109437,0.113594,0.088461,0.0898722,20700.7,26763.2,23550,27856.9,31324.3,33625.9,37628.8,40300.6,2.00455,2.05655,0.116937,0,23.1202,999.9,53.034,27.765,19.9911,61.5002,32.1274,1,-0.0802109,1.79553,20.1776,5.26207,12.0159,4.99975,3.288,9999,9999,9999,692.9,1.87836,1.88329,1.88121,1.87833,1.87805,1.88019,1.87912,1.87517,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.448,0.17,2,509.554,520.458,21.4865,26.1101,30.0001,26.1351,26.1092,24.4031,23.9313,64.5732,21.4515,500,16.5008,100.333,100.508
ME034,plant_3,36,1572455919,4321.9,20191030 12:18:39,12:18:39,1572455919,0.001341929,20.11406759,594.32,214.3523832,21.32816116,59.13511458,0.088042376,3.434850038,0.086807623,0.05436426,241.6751654,25.62870199,25.0138,3.18229459,53.845423,1.681746859,3.123286558,1.500547731,-59.17908074,-58.07233361,-3.571052693,120.8526984,-0.041081742,0.046117854,3.448443695,0,0,1,0,52795.39244,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10452-20191030-12_23_02,210.1927308,244.116,0.138963727,0.5,1261.2609,20.11406759,87.63475785,0.479755526,0.016433007,1.31039468,DARK-10453-20191030-12_23_04,127,117.116,0.289655292,0.732002642,0.196989737,0.650051835,10452,300,300,300,7120.27,236.218,-0.00481866,1.34357,1500.06,1261.2609,0.840806968,0.191613936,1572455919,594.32,600.028,16.9019,16.5418,500.076,99.3002,0.200262,24.7002,25.0138,999.9,0,0,9976.88,0,4.37743,-5.78882,604.453,610.12,0.357101,592.791,600.028,16.7289,16.5418,1.67807,1.64261,14.695,14.3644,1500.06,0.973009,0.026991,0,210.031,4.99951,3839.52,13592.4,42.062,43.625,43.062,43.437,44.312,1454.71,40.35,0,88.79999995,210.1927308,-2.036341873,-34.44102566,3843.216154,15,1572455937,12:18:57,37,1.529,0.173,600,17,0.9,0.25,594.2144286,0.443844156,0.031072222,1,1.504478685,-0.021299813,0.002404428,1,2,2,2/2,2.96484,2.7917,0.124885,0.129371,0.0883631,0.0900532,20342.9,26289,23551.4,27859,31330.2,33622.6,37630.8,40303.5,2.0051,2.0567,0.116535,0,23.0988,999.9,52.991,27.815,20.0341,61.6902,32.1314,1,-0.0805031,2.16493,20.1735,5.26371,12.0159,4.9995,3.288,9999,9999,9999,692.9,1.87836,1.8833,1.88123,1.87834,1.87806,1.8802,1.87913,1.87519,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.529,0.173,2,509.76,520.388,20.9513,26.0941,29.9999,26.1171,26.0917,28.2934,24.0527,64.5732,20.9519,600,16.5184,100.338,100.515
ME034,plant_3,37,1572456001,4403.9,20191030 12:20:01,12:20:01,1572456001,0.001382074,20.35762832,694.136,317.0574891,31.54780228,69.06780643,0.090461697,3.440850112,0.089160931,0.055840892,241.6735694,25.58119545,24.979,3.175698808,53.61638335,1.670894531,3.11638799,1.504804277,-60.94947492,-58.58188253,-3.594804602,118.5474074,-0.041172501,0.046219739,3.454473801,0,0,1,0,52913.90456,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10454-20191030-12_24_24,211.4973077,244.489,0.134941418,0.5,1261.2525,20.35762832,85.09760033,0.460098409,0.016626227,1.30686987,DARK-10455-20191030-12_24_26,132,112.489,0.293288164,0.739611393,0.191166081,0.649293853,10454,300,300,300,7120.16,238.076,-0.00481871,2.10034,1500.05,1261.2525,0.840806973,0.191613947,1572456001,694.136,699.956,16.7926,16.4216,499.96,99.3019,0.199936,24.6632,24.979,999.9,0,0,9998.75,0,4.37743,-5.89258,705.92,711.643,0.373911,692.535,699.956,16.6226,16.4216,1.66783,1.6307,14.6002,14.252,1500.05,0.973009,0.026991,0,211.236,4.99951,3861.92,13592.3,42.062,43.625,43.125,43.437,44.312,1454.7,40.35,0,81.39999986,211.4973077,-2.334700857,-42.88239318,3866.838846,15,1572456027,12:20:26,38,1.601,0.17,700,16,0.4,0.38,694.0795238,0.249350649,0.040619745,1,1.505050805,-0.012721667,0.001606657,1,2,2,2/2,2.96456,2.79156,0.139065,0.143846,0.0879534,0.08958,20014.7,25853,23553,27860.1,31347.5,33641.9,37633.7,40304.8,2.00513,2.05693,0.11766,0,23.0453,999.9,52.918,27.855,20.0534,61.5902,32.1514,1,-0.0835849,1.61877,20.1799,5.26341,12.0159,4.99955,3.288,9999,9999,9999,692.9,1.87836,1.88332,1.88123,1.87834,1.87805,1.8802,1.87913,1.87523,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.601,0.17,2,509.635,520.396,21.3227,26.081,29.9999,26.1022,26.0764,32.0788,24.6734,64.5732,21.3343,700,16.4081,100.346,100.519
ME034,plant_3,38,1572456099,4501.9,20191030 12:21:39,12:21:39,1572456099,0.001323866,20.6026149,794.15,392.3065426,39.03366852,79.01623981,0.08617322,3.440060194,0.084991725,0.053224631,241.6751654,25.65101336,25.0373,3.186755406,53.56017819,1.674798031,3.126946339,1.511957375,-58.38250441,-58.88371675,-3.616247926,120.7926963,-0.041160548,0.046206321,3.453679928,0,0,1,0,52889.02667,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10456-20191030-12_26_02,211.2698462,244.434,0.135677336,0.5,1261.2609,20.6026149,85.56225922,0.468159094,0.016820355,1.307388938,DARK-10457-20191030-12_26_04,130,114.434,0.289810317,0.736329806,0.192226648,0.64940562,10456,300,300,300,7120.21,237.866,-0.00481867,1.25642,1500.06,1261.2609,0.840806968,0.191613936,1572456099,794.15,800.061,16.8325,16.4772,500.045,99.2979,0.199978,24.7198,25.0373,999.9,0,0,9996.25,0,4.37743,-6.22382,807.428,813.464,0.355309,792.236,800.061,16.6625,16.4772,1.67143,1.63615,14.6336,14.3035,1500.06,0.973009,0.026991,0,211.046,4.99951,3858.98,13592.4,42.062,43.687,43.125,43.437,44.312,1454.71,40.35,0,97.79999995,211.2698462,-0.825982927,-31.47179487,3862.741154,15,1572456117,12:21:56,39,1.914,0.17,800,16,0.59,0.41,793.8208095,0.396311688,0.023873913,1,1.511341812,0.001733838,0.000695602,1,2,2,2/2,2.96479,2.79158,0.152216,0.1573,0.088108,0.0897998,19709.7,25447.4,23553.7,27860.6,31343.4,33635.1,37634.4,40305.4,2.0053,2.05718,0.121392,0,23.0424,999.9,52.832,27.896,20.0681,61.5702,31.891,1,-0.0833333,1.80184,20.1778,5.26356,12.0159,4.99935,3.288,9999,9999,9999,692.9,1.87836,1.88333,1.88124,1.87835,1.87805,1.88021,1.87914,1.87523,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,1.914,0.17,2,509.644,520.466,21.4305,26.0678,30.0001,26.0907,26.0655,35.7574,24.5417,64.5732,21.3946,800,16.4452,100.348,100.521
ME034,plant_3,39,1572456186,4588.9,20191030 12:23:06,12:23:06,1572456186,0.001212221,20.27624589,894.155,461.8376423,45.94937192,88.96169756,0.078933584,3.447405837,0.077943124,0.048802406,241.6735694,25.66800264,25.0299,3.185350134,53.61117024,1.675781672,3.125806924,1.509568463,-53.4589429,-58.76783904,-3.60119641,125.8455911,-0.041271744,0.046331148,3.461062364,0,0,1,0,53026.99246,MPF-10383-20191030-11_11_00,71.90769231,564.0043077,492.0966154,0.872505065,-0.61224182,MPF-10458-20191030-12_27_29,211.6805,244.907,0.135669867,0.5,1261.2525,20.27624589,85.55697919,0.440603984,0.016561702,1.302932573,DARK-10459-20191030-12_27_31,137,107.907,0.307917929,0.747292948,0.192061462,0.648444427,10458,300,300,300,7120.19,238.096,-0.00481869,1.75851,1500.05,1261.2525,0.840806973,0.191613947,1572456186,894.155,899.987,16.8433,16.5179,499.942,99.2925,0.199979,24.7137,25.0299,999.9,0,0,10023.8,0,4.37743,-6.01691,909.285,915.103,0.324425,892.056,899.987,16.6723,16.5179,1.67232,1.6401,14.6418,14.3409,1500.05,0.973009,0.026991,0,211.251,4.99951,3864.27,13592.4,42.062,43.687,43.125,43.5,44.375,1454.7,40.35,0,86.79999995,211.6805,-2.919350421,-41.70700861,3869.182692,15,1572456204,12:23:23,40,2.099,0.171,900,17,0.44,0.14,893.9472381,0.476103896,0.025339419,1,1.514626506,-0.015586362,0.002065994,1,2,2,2/2,2.96453,2.79181,0.164537,0.169864,0.088143,0.0899583,19423.5,25068.1,23553.8,27860.7,31343.7,33630,37635.4,40305.3,2.00518,2.05718,0.119522,0,23.0657,999.9,52.741,27.926,20.0705,61.1802,32.0673,1,-0.0828506,2.09324,20.1745,5.26431,12.0159,4.9998,3.288,9999,9999,9999,692.9,1.87836,1.88331,1.88123,1.87836,1.87806,1.8802,1.87914,1.87522,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,2.099,0.171,2,509.495,520.4,21.2064,26.0634,30,26.0842,26.0589,39.3732,24.2614,64.5732,21.2009,900,16.5485,100.35,100.52
